determined_at,type,special_key,target.target_id,target.target_type,shift_key,masked_key,gid,meta_key,time_diff
40838,KEY_DOWN,,6753db3f-8625-40f4-97ba-ac9cfa90fef6,email,,1143.0,73449257,,408.0
41038,KEY_DOWN,,6753db3f-8625-40f4-97ba-ac9cfa90fef6,email,,1143.0,73449257,,200.0
41206,KEY_DOWN,,6753db3f-8625-40f4-97ba-ac9cfa90fef6,email,,325.0,73449257,,168.0
41502,KEY_DOWN,,6753db3f-8625-40f4-97ba-ac9cfa90fef6,email,,465.0,73449257,,296.0
41662,KEY_DOWN,,6753db3f-8625-40f4-97ba-ac9cfa90fef6,email,,275.0,73449257,,160.0
41942,KEY_DOWN,,6753db3f-8625-40f4-97ba-ac9cfa90fef6,email,,325.0,73449257,,280.0
42094,KEY_DOWN,,6753db3f-8625-40f4-97ba-ac9cfa90fef6,email,,465.0,73449257,,152.0
42254,KEY_DOWN,,6753db3f-8625-40f4-97ba-ac9cfa90fef6,email,,275.0,73449257,,160.0
42446,KEY_DOWN,,6753db3f-8625-40f4-97ba-ac9cfa90fef6,email,,120.0,73449257,,192.0
42750,KEY_DOWN,,6753db3f-8625-40f4-97ba-ac9cfa90fef6,email,,88.0,73449257,,304.0
42846,KEY_DOWN,,6753db3f-8625-40f4-97ba-ac9cfa90fef6,email,,1143.0,73449257,,96.0
43078,KEY_DOWN,Tab,6753db3f-8625-40f4-97ba-ac9cfa90fef6,email,,,73449257,,232.0
43398,KEY_DOWN,Shift,9193bb16-c37b-406d-8dbf-25b5559e020e,password,True,,73449257,,320.0
43646,KEY_DOWN,,9193bb16-c37b-406d-8dbf-25b5559e020e,password,True,7787.0,73449257,,248.0
43790,KEY_DOWN,,9193bb16-c37b-406d-8dbf-25b5559e020e,password,,7833.0,73449257,,144.0
44014,KEY_DOWN,,9193bb16-c37b-406d-8dbf-25b5559e020e,password,,70.0,73449257,,224.0
44158,KEY_DOWN,,9193bb16-c37b-406d-8dbf-25b5559e020e,password,,70.0,73449257,,144.0
44302,KEY_DOWN,,9193bb16-c37b-406d-8dbf-25b5559e020e,password,,1043.0,73449257,,144.0
44414,KEY_DOWN,,9193bb16-c37b-406d-8dbf-25b5559e020e,password,,1097.0,73449257,,112.0
45190,KEY_DOWN,,9193bb16-c37b-406d-8dbf-25b5559e020e,password,,103.0,73449257,,776.0
45566,KEY_DOWN,,9193bb16-c37b-406d-8dbf-25b5559e020e,password,,1068.0,73449257,,376.0
45918,KEY_DOWN,,9193bb16-c37b-406d-8dbf-25b5559e020e,password,,1089.0,73449257,,352.0
46286,KEY_DOWN,Shift,9193bb16-c37b-406d-8dbf-25b5559e020e,password,True,,73449257,,368.0
46414,KEY_DOWN,,9193bb16-c37b-406d-8dbf-25b5559e020e,password,True,7908.0,73449257,,128.0
36688,KEY_DOWN,Tab,7d4d75d3-1206-4860-b857-37a580864e0b,body,,,75298995,,
37313,KEY_DOWN,,75fccd79-72c5-403c-9406-ca12257639db,email,,67.0,75298995,,625.0
37408,KEY_DOWN,,75fccd79-72c5-403c-9406-ca12257639db,email,,118.0,75298995,,95.0
37526,KEY_DOWN,,75fccd79-72c5-403c-9406-ca12257639db,email,,7680.0,75298995,,118.0
37642,KEY_DOWN,,75fccd79-72c5-403c-9406-ca12257639db,email,,118.0,75298995,,116.0
37782,KEY_DOWN,,75fccd79-72c5-403c-9406-ca12257639db,email,,70.0,75298995,,140.0
37917,KEY_DOWN,,75fccd79-72c5-403c-9406-ca12257639db,email,,118.0,75298995,,135.0
38292,KEY_DOWN,,75fccd79-72c5-403c-9406-ca12257639db,email,,320.0,75298995,,375.0
38586,KEY_DOWN,,75fccd79-72c5-403c-9406-ca12257639db,email,,90.0,75298995,,294.0
38661,KEY_DOWN,,75fccd79-72c5-403c-9406-ca12257639db,email,,118.0,75298995,,75.0
38792,KEY_DOWN,,75fccd79-72c5-403c-9406-ca12257639db,email,,106.0,75298995,,131.0
38943,KEY_DOWN,,75fccd79-72c5-403c-9406-ca12257639db,email,,106.0,75298995,,151.0
39041,KEY_DOWN,Shift,75fccd79-72c5-403c-9406-ca12257639db,email,True,,75298995,,98.0
39129,KEY_DOWN,,75fccd79-72c5-403c-9406-ca12257639db,email,True,7906.0,75298995,,88.0
39458,KEY_DOWN,,75fccd79-72c5-403c-9406-ca12257639db,email,,85.0,75298995,,329.0
39649,KEY_DOWN,,75fccd79-72c5-403c-9406-ca12257639db,email,,1056.0,75298995,,191.0
39707,KEY_DOWN,,75fccd79-72c5-403c-9406-ca12257639db,email,,118.0,75298995,,58.0
39823,KEY_DOWN,,75fccd79-72c5-403c-9406-ca12257639db,email,,7680.0,75298995,,116.0
39909,KEY_DOWN,,75fccd79-72c5-403c-9406-ca12257639db,email,,115.0,75298995,,86.0
40094,KEY_DOWN,,75fccd79-72c5-403c-9406-ca12257639db,email,,106.0,75298995,,185.0
40224,KEY_DOWN,,75fccd79-72c5-403c-9406-ca12257639db,email,,85.0,75298995,,130.0
40293,KEY_DOWN,,75fccd79-72c5-403c-9406-ca12257639db,email,,320.0,75298995,,69.0
40633,KEY_DOWN,,75fccd79-72c5-403c-9406-ca12257639db,email,,7890.0,75298995,,340.0
40737,KEY_DOWN,,75fccd79-72c5-403c-9406-ca12257639db,email,,1088.0,75298995,,104.0
40832,KEY_DOWN,,75fccd79-72c5-403c-9406-ca12257639db,email,,7680.0,75298995,,95.0
40931,KEY_DOWN,Tab,75fccd79-72c5-403c-9406-ca12257639db,email,,,75298995,,99.0
41426,KEY_DOWN,Shift,18c2c12f-fff3-40f4-b514-7ae0d0cd8aa6,password,True,,75298995,,495.0
41543,KEY_DOWN,,18c2c12f-fff3-40f4-b514-7ae0d0cd8aa6,password,True,120.0,75298995,,117.0
41653,KEY_DOWN,,18c2c12f-fff3-40f4-b514-7ae0d0cd8aa6,password,,357.0,75298995,,110.0
41851,KEY_DOWN,,18c2c12f-fff3-40f4-b514-7ae0d0cd8aa6,password,,114.0,75298995,,198.0
42002,KEY_DOWN,,18c2c12f-fff3-40f4-b514-7ae0d0cd8aa6,password,,114.0,75298995,,151.0
42113,KEY_DOWN,,18c2c12f-fff3-40f4-b514-7ae0d0cd8aa6,password,,1092.0,75298995,,111.0
42253,KEY_DOWN,,18c2c12f-fff3-40f4-b514-7ae0d0cd8aa6,password,,115.0,75298995,,140.0
42507,KEY_DOWN,,18c2c12f-fff3-40f4-b514-7ae0d0cd8aa6,password,,76.0,75298995,,254.0
42631,KEY_DOWN,,18c2c12f-fff3-40f4-b514-7ae0d0cd8aa6,password,,1135.0,75298995,,124.0
42703,KEY_DOWN,,18c2c12f-fff3-40f4-b514-7ae0d0cd8aa6,password,,321.0,75298995,,72.0
42951,KEY_DOWN,Shift,18c2c12f-fff3-40f4-b514-7ae0d0cd8aa6,password,True,,75298995,,248.0
43003,KEY_DOWN,,18c2c12f-fff3-40f4-b514-7ae0d0cd8aa6,password,True,192.0,75298995,,52.0
43268,KEY_DOWN,Enter,18c2c12f-fff3-40f4-b514-7ae0d0cd8aa6,password,,,75298995,,265.0
48377,KEY_DOWN,Shift,574ed6dc-914b-4fd6-a50d-a26367429bb0,email,True,,75629502,,
48931,KEY_DOWN,,574ed6dc-914b-4fd6-a50d-a26367429bb0,email,,583.0,75629502,,554.0
49536,KEY_DOWN,,574ed6dc-914b-4fd6-a50d-a26367429bb0,email,,272.0,75629502,,605.0
49647,KEY_DOWN,,574ed6dc-914b-4fd6-a50d-a26367429bb0,email,,596.0,75629502,,111.0
49831,KEY_DOWN,,574ed6dc-914b-4fd6-a50d-a26367429bb0,email,,100.0,75629502,,184.0
49878,KEY_DOWN,,574ed6dc-914b-4fd6-a50d-a26367429bb0,email,,80.0,75629502,,47.0
49933,KEY_DOWN,,574ed6dc-914b-4fd6-a50d-a26367429bb0,email,,416.0,75629502,,55.0
50327,KEY_DOWN,Shift,574ed6dc-914b-4fd6-a50d-a26367429bb0,email,True,,75629502,,394.0
50447,KEY_DOWN,,574ed6dc-914b-4fd6-a50d-a26367429bb0,email,True,66.0,75629502,,120.0
50751,KEY_DOWN,,574ed6dc-914b-4fd6-a50d-a26367429bb0,email,,1045.0,75629502,,304.0
50846,KEY_DOWN,,574ed6dc-914b-4fd6-a50d-a26367429bb0,email,,114.0,75629502,,95.0
51031,KEY_DOWN,,574ed6dc-914b-4fd6-a50d-a26367429bb0,email,,114.0,75629502,,185.0
51145,KEY_DOWN,,574ed6dc-914b-4fd6-a50d-a26367429bb0,email,,272.0,75629502,,114.0
51407,KEY_DOWN,,574ed6dc-914b-4fd6-a50d-a26367429bb0,email,,7919.0,75629502,,262.0
51592,KEY_DOWN,,574ed6dc-914b-4fd6-a50d-a26367429bb0,email,,80.0,75629502,,185.0
51669,KEY_DOWN,,574ed6dc-914b-4fd6-a50d-a26367429bb0,email,,272.0,75629502,,77.0
51827,KEY_DOWN,,574ed6dc-914b-4fd6-a50d-a26367429bb0,email,,7919.0,75629502,,158.0
51965,KEY_DOWN,,574ed6dc-914b-4fd6-a50d-a26367429bb0,email,,80.0,75629502,,138.0
52048,KEY_DOWN,,574ed6dc-914b-4fd6-a50d-a26367429bb0,email,,223.0,75629502,,83.0
52271,KEY_DOWN,,574ed6dc-914b-4fd6-a50d-a26367429bb0,email,,416.0,75629502,,223.0
52434,KEY_DOWN,,574ed6dc-914b-4fd6-a50d-a26367429bb0,email,,114.0,75629502,,163.0
52670,KEY_DOWN,Tab,574ed6dc-914b-4fd6-a50d-a26367429bb0,email,,,75629502,,236.0
53593,KEY_DOWN,Shift,9728d71e-c121-4ee5-89d5-1f3c69f9f2f3,password,True,,75629502,,923.0
54622,KEY_DOWN,,9728d71e-c121-4ee5-89d5-1f3c69f9f2f3,password,True,215.0,75629502,,1029.0
55120,KEY_DOWN,,9728d71e-c121-4ee5-89d5-1f3c69f9f2f3,password,,7840.0,75629502,,498.0
55348,KEY_DOWN,,9728d71e-c121-4ee5-89d5-1f3c69f9f2f3,password,,81.0,75629502,,228.0
55487,KEY_DOWN,,9728d71e-c121-4ee5-89d5-1f3c69f9f2f3,password,,81.0,75629502,,139.0
55663,KEY_DOWN,,9728d71e-c121-4ee5-89d5-1f3c69f9f2f3,password,,7808.0,75629502,,176.0
55712,KEY_DOWN,,9728d71e-c121-4ee5-89d5-1f3c69f9f2f3,password,,1103.0,75629502,,49.0
56004,KEY_DOWN,,9728d71e-c121-4ee5-89d5-1f3c69f9f2f3,password,,484.0,75629502,,292.0
56118,KEY_DOWN,,9728d71e-c121-4ee5-89d5-1f3c69f9f2f3,password,,1045.0,75629502,,114.0
56189,KEY_DOWN,,9728d71e-c121-4ee5-89d5-1f3c69f9f2f3,password,,7748.0,75629502,,71.0
56460,KEY_DOWN,Shift,9728d71e-c121-4ee5-89d5-1f3c69f9f2f3,password,True,,75629502,,271.0
56664,KEY_DOWN,,9728d71e-c121-4ee5-89d5-1f3c69f9f2f3,password,True,1146.0,75629502,,204.0
58502,KEY_DOWN,Enter,9728d71e-c121-4ee5-89d5-1f3c69f9f2f3,password,,,75629502,,1838.0
75380,KEY_DOWN,,4e12d720-4931-41bb-b214-4c07dad9b4c7,email,,65.0,77354846,,
75449,KEY_DOWN,,4e12d720-4931-41bb-b214-4c07dad9b4c7,email,,1152.0,77354846,,69.0
75970,KEY_DOWN,,4e12d720-4931-41bb-b214-4c07dad9b4c7,email,,1077.0,77354846,,521.0
76080,KEY_DOWN,,4e12d720-4931-41bb-b214-4c07dad9b4c7,email,,1152.0,77354846,,110.0
76174,KEY_DOWN,,4e12d720-4931-41bb-b214-4c07dad9b4c7,email,,1039.0,77354846,,94.0
76454,KEY_DOWN,,4e12d720-4931-41bb-b214-4c07dad9b4c7,email,,1017.0,77354846,,280.0
76533,KEY_DOWN,,4e12d720-4931-41bb-b214-4c07dad9b4c7,email,,1144.0,77354846,,79.0
77472,KEY_DOWN,,4e12d720-4931-41bb-b214-4c07dad9b4c7,email,,1076.0,77354846,,939.0
77696,KEY_DOWN,,4e12d720-4931-41bb-b214-4c07dad9b4c7,email,,302.0,77354846,,224.0
77781,KEY_DOWN,,4e12d720-4931-41bb-b214-4c07dad9b4c7,email,,1152.0,77354846,,85.0
77933,KEY_DOWN,,4e12d720-4931-41bb-b214-4c07dad9b4c7,email,,1077.0,77354846,,152.0
78096,KEY_DOWN,,4e12d720-4931-41bb-b214-4c07dad9b4c7,email,,1077.0,77354846,,163.0
78281,KEY_DOWN,Shift,4e12d720-4931-41bb-b214-4c07dad9b4c7,email,True,,77354846,,185.0
78380,KEY_DOWN,,4e12d720-4931-41bb-b214-4c07dad9b4c7,email,True,118.0,77354846,,99.0
78656,KEY_DOWN,,4e12d720-4931-41bb-b214-4c07dad9b4c7,email,,1152.0,77354846,,276.0
78903,KEY_DOWN,,4e12d720-4931-41bb-b214-4c07dad9b4c7,email,,112.0,77354846,,247.0
79013,KEY_DOWN,,4e12d720-4931-41bb-b214-4c07dad9b4c7,email,,1144.0,77354846,,110.0
79187,KEY_DOWN,,4e12d720-4931-41bb-b214-4c07dad9b4c7,email,,101.0,77354846,,174.0
80571,KEY_DOWN,,4e12d720-4931-41bb-b214-4c07dad9b4c7,email,,1136.0,77354846,,1384.0
80753,KEY_DOWN,,4e12d720-4931-41bb-b214-4c07dad9b4c7,email,,1077.0,77354846,,182.0
80905,KEY_DOWN,,4e12d720-4931-41bb-b214-4c07dad9b4c7,email,,1152.0,77354846,,152.0
81031,KEY_DOWN,,4e12d720-4931-41bb-b214-4c07dad9b4c7,email,,1076.0,77354846,,126.0
81161,KEY_DOWN,,4e12d720-4931-41bb-b214-4c07dad9b4c7,email,,1039.0,77354846,,130.0
81286,KEY_DOWN,,4e12d720-4931-41bb-b214-4c07dad9b4c7,email,,1024.0,77354846,,125.0
81380,KEY_DOWN,,4e12d720-4931-41bb-b214-4c07dad9b4c7,email,,101.0,77354846,,94.0
81923,KEY_DOWN,Tab,4e12d720-4931-41bb-b214-4c07dad9b4c7,email,,,77354846,,543.0
82759,KEY_DOWN,Shift,d5126c98-52f1-4755-88f7-39359393886f,password,True,,77354846,,836.0
82878,KEY_DOWN,,d5126c98-52f1-4755-88f7-39359393886f,password,True,7928.0,77354846,,119.0
83154,KEY_DOWN,,d5126c98-52f1-4755-88f7-39359393886f,password,,677.0,77354846,,276.0
83382,KEY_DOWN,,d5126c98-52f1-4755-88f7-39359393886f,password,,7826.0,77354846,,228.0
83522,KEY_DOWN,,d5126c98-52f1-4755-88f7-39359393886f,password,,7826.0,77354846,,140.0
83610,KEY_DOWN,,d5126c98-52f1-4755-88f7-39359393886f,password,,90.0,77354846,,88.0
83702,KEY_DOWN,,d5126c98-52f1-4755-88f7-39359393886f,password,,78.0,77354846,,92.0
83909,KEY_DOWN,,d5126c98-52f1-4755-88f7-39359393886f,password,,573.0,77354846,,207.0
83958,KEY_DOWN,,d5126c98-52f1-4755-88f7-39359393886f,password,,1128.0,77354846,,49.0
84050,KEY_DOWN,,d5126c98-52f1-4755-88f7-39359393886f,password,,7915.0,77354846,,92.0
84167,KEY_DOWN,Shift,d5126c98-52f1-4755-88f7-39359393886f,password,True,,77354846,,117.0
84308,KEY_DOWN,,d5126c98-52f1-4755-88f7-39359393886f,password,True,69.0,77354846,,141.0
84599,KEY_DOWN,Enter,d5126c98-52f1-4755-88f7-39359393886f,password,,,77354846,,291.0
66506,KEY_DOWN,,09d2db92-6738-4ccc-81e5-73d594c70168,email,,66.0,80133055,,
66662,KEY_DOWN,,09d2db92-6738-4ccc-81e5-73d594c70168,email,,116.0,80133055,,156.0
66911,KEY_DOWN,,09d2db92-6738-4ccc-81e5-73d594c70168,email,,113.0,80133055,,249.0
67137,KEY_DOWN,,09d2db92-6738-4ccc-81e5-73d594c70168,email,,7693.0,80133055,,226.0
67214,KEY_DOWN,,09d2db92-6738-4ccc-81e5-73d594c70168,email,,7693.0,80133055,,77.0
67421,KEY_DOWN,,09d2db92-6738-4ccc-81e5-73d594c70168,email,,367.0,80133055,,207.0
67675,KEY_DOWN,,09d2db92-6738-4ccc-81e5-73d594c70168,email,,7869.0,80133055,,254.0
67732,KEY_DOWN,,09d2db92-6738-4ccc-81e5-73d594c70168,email,,7828.0,80133055,,57.0
67900,KEY_DOWN,,09d2db92-6738-4ccc-81e5-73d594c70168,email,,367.0,80133055,,168.0
68001,KEY_DOWN,,09d2db92-6738-4ccc-81e5-73d594c70168,email,,100.0,80133055,,101.0
68159,KEY_DOWN,,09d2db92-6738-4ccc-81e5-73d594c70168,email,,7923.0,80133055,,158.0
68327,KEY_DOWN,,09d2db92-6738-4ccc-81e5-73d594c70168,email,,89.0,80133055,,168.0
68417,KEY_DOWN,,09d2db92-6738-4ccc-81e5-73d594c70168,email,,108.0,80133055,,90.0
68711,KEY_DOWN,Shift,09d2db92-6738-4ccc-81e5-73d594c70168,email,True,,80133055,,294.0
68889,KEY_DOWN,,09d2db92-6738-4ccc-81e5-73d594c70168,email,True,343.0,80133055,,178.0
69186,KEY_DOWN,,09d2db92-6738-4ccc-81e5-73d594c70168,email,,100.0,80133055,,297.0
69407,KEY_DOWN,,09d2db92-6738-4ccc-81e5-73d594c70168,email,,78.0,80133055,,221.0
69520,KEY_DOWN,,09d2db92-6738-4ccc-81e5-73d594c70168,email,,77.0,80133055,,113.0
69622,KEY_DOWN,,09d2db92-6738-4ccc-81e5-73d594c70168,email,,268.0,80133055,,102.0
69711,KEY_DOWN,,09d2db92-6738-4ccc-81e5-73d594c70168,email,,1008.0,80133055,,89.0
69767,KEY_DOWN,,09d2db92-6738-4ccc-81e5-73d594c70168,email,,7923.0,80133055,,56.0
69868,KEY_DOWN,,09d2db92-6738-4ccc-81e5-73d594c70168,email,,100.0,80133055,,101.0
70025,KEY_DOWN,,09d2db92-6738-4ccc-81e5-73d594c70168,email,,7869.0,80133055,,157.0
70172,KEY_DOWN,,09d2db92-6738-4ccc-81e5-73d594c70168,email,,7835.0,80133055,,147.0
70273,KEY_DOWN,,09d2db92-6738-4ccc-81e5-73d594c70168,email,,116.0,80133055,,101.0
70342,KEY_DOWN,,09d2db92-6738-4ccc-81e5-73d594c70168,email,,268.0,80133055,,69.0
70501,KEY_DOWN,Tab,09d2db92-6738-4ccc-81e5-73d594c70168,email,,,80133055,,159.0
70893,KEY_DOWN,Shift,70743824-b977-47f0-8639-1b305bcc90e6,password,True,,80133055,,392.0
70938,KEY_DOWN,,70743824-b977-47f0-8639-1b305bcc90e6,password,True,76.0,80133055,,45.0
71038,KEY_DOWN,,70743824-b977-47f0-8639-1b305bcc90e6,password,,554.0,80133055,,100.0
71252,KEY_DOWN,,70743824-b977-47f0-8639-1b305bcc90e6,password,,72.0,80133055,,214.0
71376,KEY_DOWN,,70743824-b977-47f0-8639-1b305bcc90e6,password,,72.0,80133055,,124.0
71567,KEY_DOWN,,70743824-b977-47f0-8639-1b305bcc90e6,password,,74.0,80133055,,191.0
71670,KEY_DOWN,,70743824-b977-47f0-8639-1b305bcc90e6,password,,73.0,80133055,,103.0
71904,KEY_DOWN,,70743824-b977-47f0-8639-1b305bcc90e6,password,,118.0,80133055,,234.0
71960,KEY_DOWN,,70743824-b977-47f0-8639-1b305bcc90e6,password,,1127.0,80133055,,56.0
72041,KEY_DOWN,,70743824-b977-47f0-8639-1b305bcc90e6,password,,250.0,80133055,,81.0
72357,KEY_DOWN,Shift,70743824-b977-47f0-8639-1b305bcc90e6,password,True,,80133055,,316.0
72469,KEY_DOWN,,70743824-b977-47f0-8639-1b305bcc90e6,password,True,7798.0,80133055,,112.0
72784,KEY_DOWN,Enter,70743824-b977-47f0-8639-1b305bcc90e6,password,,,80133055,,315.0
40086,KEY_DOWN,,ece9ad52-bfd0-4337-9466-4feed80dbdbc,email,,1008.0,80526374,,
40442,KEY_DOWN,,ece9ad52-bfd0-4337-9466-4feed80dbdbc,email,,65.0,80526374,,356.0
40676,KEY_DOWN,,ece9ad52-bfd0-4337-9466-4feed80dbdbc,email,,7719.0,80526374,,234.0
40855,KEY_DOWN,,ece9ad52-bfd0-4337-9466-4feed80dbdbc,email,,1143.0,80526374,,179.0
41146,KEY_DOWN,,ece9ad52-bfd0-4337-9466-4feed80dbdbc,email,,7706.0,80526374,,291.0
41397,KEY_DOWN,,ece9ad52-bfd0-4337-9466-4feed80dbdbc,email,,89.0,80526374,,251.0
41791,KEY_DOWN,,ece9ad52-bfd0-4337-9466-4feed80dbdbc,email,,7693.0,80526374,,394.0
41917,KEY_DOWN,,ece9ad52-bfd0-4337-9466-4feed80dbdbc,email,,107.0,80526374,,126.0
42359,KEY_DOWN,,ece9ad52-bfd0-4337-9466-4feed80dbdbc,email,,7706.0,80526374,,442.0
42523,KEY_DOWN,,ece9ad52-bfd0-4337-9466-4feed80dbdbc,email,,107.0,80526374,,164.0
42679,KEY_DOWN,,ece9ad52-bfd0-4337-9466-4feed80dbdbc,email,,100.0,80526374,,156.0
42906,KEY_DOWN,Shift,ece9ad52-bfd0-4337-9466-4feed80dbdbc,email,True,,80526374,,227.0
42988,KEY_DOWN,,ece9ad52-bfd0-4337-9466-4feed80dbdbc,email,True,66.0,80526374,,82.0
43523,KEY_DOWN,,ece9ad52-bfd0-4337-9466-4feed80dbdbc,email,,107.0,80526374,,535.0
43660,KEY_DOWN,,ece9ad52-bfd0-4337-9466-4feed80dbdbc,email,,7688.0,80526374,,137.0
43731,KEY_DOWN,,ece9ad52-bfd0-4337-9466-4feed80dbdbc,email,,106.0,80526374,,71.0
43840,KEY_DOWN,,ece9ad52-bfd0-4337-9466-4feed80dbdbc,email,,7693.0,80526374,,109.0
44032,KEY_DOWN,,ece9ad52-bfd0-4337-9466-4feed80dbdbc,email,,98.0,80526374,,192.0
44108,KEY_DOWN,,ece9ad52-bfd0-4337-9466-4feed80dbdbc,email,,330.0,80526374,,76.0
44228,KEY_DOWN,,ece9ad52-bfd0-4337-9466-4feed80dbdbc,email,,107.0,80526374,,120.0
44348,KEY_DOWN,,ece9ad52-bfd0-4337-9466-4feed80dbdbc,email,,89.0,80526374,,120.0
44480,KEY_DOWN,,ece9ad52-bfd0-4337-9466-4feed80dbdbc,email,,1008.0,80526374,,132.0
44564,KEY_DOWN,,ece9ad52-bfd0-4337-9466-4feed80dbdbc,email,,602.0,80526374,,84.0
44652,KEY_DOWN,,ece9ad52-bfd0-4337-9466-4feed80dbdbc,email,,7693.0,80526374,,88.0
44900,KEY_DOWN,Tab,ece9ad52-bfd0-4337-9466-4feed80dbdbc,email,,,80526374,,248.0
45692,KEY_DOWN,Shift,7ba51f44-efc2-455d-8821-ae53f1ed2d8a,password,True,,80526374,,792.0
45796,KEY_DOWN,,7ba51f44-efc2-455d-8821-ae53f1ed2d8a,password,True,70.0,80526374,,104.0
45999,KEY_DOWN,,7ba51f44-efc2-455d-8821-ae53f1ed2d8a,password,,533.0,80526374,,203.0
46266,KEY_DOWN,,7ba51f44-efc2-455d-8821-ae53f1ed2d8a,password,,7799.0,80526374,,267.0
46414,KEY_DOWN,,7ba51f44-efc2-455d-8821-ae53f1ed2d8a,password,,7799.0,80526374,,148.0
46499,KEY_DOWN,,7ba51f44-efc2-455d-8821-ae53f1ed2d8a,password,,476.0,80526374,,85.0
46581,KEY_DOWN,,7ba51f44-efc2-455d-8821-ae53f1ed2d8a,password,,1113.0,80526374,,82.0
46930,KEY_DOWN,,7ba51f44-efc2-455d-8821-ae53f1ed2d8a,password,,69.0,80526374,,349.0
47004,KEY_DOWN,,7ba51f44-efc2-455d-8821-ae53f1ed2d8a,password,,110.0,80526374,,74.0
47045,KEY_DOWN,,7ba51f44-efc2-455d-8821-ae53f1ed2d8a,password,,321.0,80526374,,41.0
47275,KEY_DOWN,Shift,7ba51f44-efc2-455d-8821-ae53f1ed2d8a,password,True,,80526374,,230.0
47439,KEY_DOWN,,7ba51f44-efc2-455d-8821-ae53f1ed2d8a,password,True,7697.0,80526374,,164.0
48203,KEY_DOWN,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,7765.0,86953121,,
48375,KEY_DOWN,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,1099.0,86953121,,172.0
48519,KEY_DOWN,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,1040.0,86953121,,144.0
48631,KEY_DOWN,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,559.0,86953121,,112.0
48839,KEY_DOWN,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,113.0,86953121,,208.0
49111,KEY_DOWN,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,75.0,86953121,,272.0
49375,KEY_DOWN,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,7906.0,86953121,,264.0
49471,KEY_DOWN,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,1017.0,86953121,,96.0
49599,KEY_DOWN,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,117.0,86953121,,128.0
49743,KEY_DOWN,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,1040.0,86953121,,144.0
50031,KEY_DOWN,Shift,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,True,,86953121,,288.0
50119,KEY_DOWN,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,True,7688.0,86953121,,88.0
50575,KEY_DOWN,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,1017.0,86953121,,456.0
50767,KEY_DOWN,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,1063.0,86953121,,192.0
50919,KEY_DOWN,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,1040.0,86953121,,152.0
50959,KEY_DOWN,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,112.0,86953121,,40.0
51207,KEY_DOWN,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,7906.0,86953121,,248.0
51303,KEY_DOWN,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,587.0,86953121,,96.0
51407,KEY_DOWN,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,1017.0,86953121,,104.0
51519,KEY_DOWN,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,75.0,86953121,,112.0
51631,KEY_DOWN,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,559.0,86953121,,112.0
51751,KEY_DOWN,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,7832.0,86953121,,120.0
51831,KEY_DOWN,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,112.0,86953121,,80.0
51991,KEY_DOWN,Tab,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,,86953121,,160.0
52287,KEY_DOWN,Shift,4ed4ebaa-0c7a-4dbe-83fe-42293af096b1,password,True,,86953121,,296.0
52535,KEY_DOWN,,4ed4ebaa-0c7a-4dbe-83fe-42293af096b1,password,True,99.0,86953121,,248.0
52647,KEY_DOWN,,4ed4ebaa-0c7a-4dbe-83fe-42293af096b1,password,,1122.0,86953121,,112.0
52839,KEY_DOWN,,4ed4ebaa-0c7a-4dbe-83fe-42293af096b1,password,,1152.0,86953121,,192.0
52967,KEY_DOWN,,4ed4ebaa-0c7a-4dbe-83fe-42293af096b1,password,,1152.0,86953121,,128.0
53023,KEY_DOWN,,4ed4ebaa-0c7a-4dbe-83fe-42293af096b1,password,,7687.0,86953121,,56.0
53119,KEY_DOWN,,4ed4ebaa-0c7a-4dbe-83fe-42293af096b1,password,,1105.0,86953121,,96.0
53471,KEY_DOWN,,4ed4ebaa-0c7a-4dbe-83fe-42293af096b1,password,,101.0,86953121,,352.0
53527,KEY_DOWN,,4ed4ebaa-0c7a-4dbe-83fe-42293af096b1,password,,103.0,86953121,,56.0
53615,KEY_DOWN,,4ed4ebaa-0c7a-4dbe-83fe-42293af096b1,password,,496.0,86953121,,88.0
